_id,省,市,新增确诊,累计确诊,死亡,治愈,死亡率,治愈率
1,台湾,地区待确认,0,440,6,361,1.36,82.05
2,香港,地区待确认,0,1044,4,967,0.38,92.62
3,黑龙江,境外输入,0,386,0,355,0.00,91.97
4,黑龙江,哈尔滨,1,264,4,253,1.52,95.83
5,黑龙江,牡丹江,0,25,0,22,0.00,88.00
6,黑龙江,黑河,0,14,0,14,0.00,100.00
7,黑龙江,地区待确定,0,0,0,0,0.00,0.00
8,黑龙江,齐齐哈尔,0,43,1,42,2.33,97.67
9,黑龙江,大兴安岭,0,3,0,3,0.00,100.00
10,黑龙江,大庆,0,27,1,26,3.70,96.30
11,黑龙江,双鸭山,0,52,3,49,5.77,94.23
12,黑龙江,绥化,0,47,4,43,8.51,91.49
13,黑龙江,鹤岗,0,5,0,5,0.00,100.00
14,黑龙江,七台河,0,17,0,17,0.00,100.00
15,黑龙江,鸡西,0,46,0,46,0.00,100.00
16,黑龙江,伊春,0,1,0,1,0.00,100.00
17,黑龙江,佳木斯,0,15,0,15,0.00,100.00
18,上海,境外输入,2,320,0,295,0.00,92.19
19,上海,青浦,0,6,0,6,0.00,100.00
20,上海,地区待确认,0,0,0,0,0.00,0.00
21,上海,宝山,0,22,1,21,4.55,95.45
22,上海,嘉定,0,9,2,7,22.22,77.78
23,上海,徐汇,0,18,1,17,5.56,94.44
24,上海,静安,0,16,1,15,6.25,93.75
25,上海,黄浦,0,6,1,5,16.67,83.33
26,上海,浦东,0,61,0,61,0.00,100.00
27,上海,外地来沪,0,111,1,110,0.90,99.10
28,上海,崇明,0,4,0,4,0.00,100.00
29,上海,金山,0,4,0,4,0.00,100.00
30,上海,虹口,0,7,0,7,0.00,100.00
31,上海,奉贤,0,9,0,9,0.00,100.00
32,上海,杨浦,0,9,0,9,0.00,100.00
33,上海,普陀,0,11,0,11,0.00,100.00
34,上海,长宁,0,13,0,13,0.00,100.00
35,上海,松江,0,14,0,14,0.00,100.00
36,上海,闵行,0,19,0,19,0.00,100.00
37,北京,朝阳,0,75,0,0,0.00,0.00
38,北京,海淀,0,64,0,0,0.00,0.00
39,北京,西城,0,53,0,0,0.00,0.00
40,北京,丰台,0,43,0,0,0.00,0.00
41,北京,大兴,0,39,0,0,0.00,0.00
42,北京,昌平,0,29,0,0,0.00,0.00
43,北京,外地来京,0,25,0,0,0.00,0.00
44,北京,通州,0,19,0,0,0.00,0.00
45,北京,房山,0,16,0,0,0.00,0.00
46,北京,境外输入,0,174,0,158,0.00,90.80
47,北京,东城,0,14,0,0,0.00,0.00
48,北京,石景山,0,14,0,0,0.00,0.00
49,北京,顺义,0,10,0,0,0.00,0.00
50,北京,密云,0,7,0,0,0.00,0.00
51,北京,怀柔,0,7,0,0,0.00,0.00
52,北京,门头沟,0,3,0,0,0.00,0.00
53,北京,延庆,0,1,0,0,0.00,0.00
54,北京,地区待确认,0,0,9,407,0.00,0.00
55,吉林,吉林,11,17,0,5,0.00,29.41
56,吉林,境外输入,0,19,0,13,0.00,68.42
57,吉林,通化,0,6,0,6,0.00,100.00
58,吉林,长春,0,45,0,45,0.00,100.00
59,吉林,白城,0,1,0,1,0.00,100.00
60,吉林,四平,0,15,1,14,6.67,93.33
61,吉林,公主岭,0,6,0,6,0.00,100.00
62,吉林,辽源,0,7,0,7,0.00,100.00
63,吉林,延边,0,5,0,5,0.00,100.00
64,吉林,松原,0,2,0,2,0.00,100.00
65,吉林,梅河口市,0,1,0,1,0.00,100.00
66,内蒙古,境外输入,0,124,0,109,0.00,87.90
67,内蒙古,呼伦贝尔,0,9,0,8,0.00,88.89
68,内蒙古,包头,0,11,0,11,0.00,100.00
69,内蒙古,呼和浩特,0,7,0,7,0.00,100.00
70,内蒙古,乌兰察布,0,3,0,3,0.00,100.00
71,内蒙古,锡林郭勒,0,9,0,9,0.00,100.00
72,内蒙古,赤峰,0,9,0,9,0.00,100.00
73,内蒙古,通辽,0,7,0,7,0.00,100.00
74,内蒙古,鄂尔多斯,0,11,0,11,0.00,100.00
75,内蒙古,巴彦淖尔,0,8,1,7,12.50,87.50
76,内蒙古,兴安盟,0,1,0,1,0.00,100.00
77,内蒙古,乌海,0,2,0,2,0.00,100.00
78,陕西,境外输入,0,63,0,51,0.00,80.95
79,陕西,韩城,0,1,0,1,0.00,100.00
80,陕西,渭南,0,15,0,15,0.00,100.00
81,陕西,咸阳,0,17,0,17,0.00,100.00
82,陕西,西安,0,120,3,117,2.50,97.50
83,陕西,汉中,0,26,0,26,0.00,100.00
84,陕西,杨凌,0,1,0,1,0.00,100.00
85,陕西,地区待确认,0,0,0,0,0.00,0.00
