_id,省,市,新增确诊,累计确诊,死亡,治愈,死亡率,治愈率
1,湖北,武汉,348,46607,1987,8946,4.26,19.19
2,湖北,孝感,22,3465,108,1177,3.12,33.97
3,湖北,黄冈,0,2904,103,1659,3.55,57.13
4,湖北,荆州,0,1574,42,734,2.67,46.63
5,湖北,鄂州,4,1383,40,465,2.89,33.62
6,湖北,随州,3,1303,33,551,2.53,42.29
7,湖北,襄阳,1,1174,29,521,2.47,44.38
8,湖北,黄石,4,1005,30,490,2.99,48.76
9,湖北,宜昌,7,924,29,304,3.14,32.90
10,湖北,荆门,2,920,37,389,4.02,42.28
11,湖北,咸宁,0,836,11,445,1.32,53.23
12,湖北,十堰,2,669,2,293,0.30,43.80
13,湖北,仙桃,2,573,19,268,3.32,46.77
14,湖北,天门,0,494,13,258,2.63,52.23
15,湖北,恩施州,0,251,4,146,1.59,58.17
16,湖北,潜江,3,194,8,82,4.12,42.27
17,湖北,神农架,0,11,0,10,0.00,90.91
18,湖北,监狱系统,0,0,0,0,0.00,0.00
19,广东,深圳,0,417,3,237,0.72,56.83
20,广东,广州,0,345,0,205,0.00,59.42
21,广东,珠海,0,98,1,54,1.02,55.10
22,广东,东莞,2,96,1,36,1.04,37.50
23,广东,佛山,0,84,0,36,0.00,42.86
24,广东,中山,0,66,0,51,0.00,77.27
25,广东,惠州,0,62,0,46,0.00,74.19
26,广东,汕头,0,25,0,21,0.00,84.00
27,广东,江门,0,23,0,9,0.00,39.13
28,广东,湛江,0,22,0,14,0.00,63.64
29,广东,肇庆,0,19,1,10,5.26,52.63
30,广东,梅州,0,16,0,11,0.00,68.75
31,广东,茂名,0,14,0,6,0.00,42.86
32,广东,阳江,1,14,0,10,0.00,71.43
33,广东,清远,0,12,0,10,0.00,83.33
34,广东,韶关,0,10,0,6,0.00,60.00
35,广东,揭阳,0,8,0,4,0.00,50.00
36,广东,汕尾,0,5,0,2,0.00,40.00
37,广东,潮州,0,5,0,3,0.00,60.00
38,广东,河源,0,4,0,1,0.00,25.00
39,广东,地区待确认,0,0,0,0,0.00,0.00
40,河南,信阳,0,274,3,28,1.09,10.22
41,河南,郑州,0,157,1,36,0.64,22.93
42,河南,南阳,0,155,2,28,1.29,18.06
43,河南,驻马店,0,139,0,25,0.00,17.99
44,河南,商丘,0,91,1,9,1.10,9.89
45,河南,周口,0,76,0,16,0.00,21.05
46,河南,平顶山,0,58,1,13,1.72,22.41
47,河南,新乡,0,57,1,6,1.75,10.53
48,河南,安阳,0,53,0,10,0.00,18.87
49,河南,许昌,0,39,0,2,0.00,5.13
50,河南,漯河,0,35,0,6,0.00,17.14
51,河南,焦作,0,32,1,1,3.12,3.12
52,河南,洛阳,0,31,0,2,0.00,6.45
53,河南,开封,0,26,0,1,0.00,3.85
54,河南,鹤壁,0,19,0,3,0.00,15.79
55,河南,濮阳,0,17,0,1,0.00,5.88
56,河南,三门峡,0,7,0,3,0.00,42.86
57,河南,济源示范区,0,5,0,0,0.00,0.00
58,河南,地区待确认,0,0,9,740,0.00,0.00
59,浙江,温州,0,504,1,292,0.20,57.94
60,浙江,杭州,0,169,0,131,0.00,77.51
61,浙江,宁波,0,157,0,114,0.00,72.61
62,浙江,台州,0,146,0,98,0.00,67.12
63,浙江,金华,0,55,0,39,0.00,70.91
64,浙江,嘉兴,0,45,0,25,0.00,55.56
65,浙江,绍兴,0,42,0,30,0.00,71.43
66,浙江,省十里丰监狱,0,36,0,0,0.00,0.00
67,浙江,丽水,0,17,0,14,0.00,82.35
68,浙江,衢州,0,14,0,10,0.00,71.43
69,浙江,湖州,0,10,0,7,0.00,70.00
70,浙江,舟山,0,10,0,5,0.00,50.00
71,湖南,长沙,0,242,2,143,0.83,59.09
72,湖南,岳阳,0,156,1,91,0.64,58.33
73,湖南,邵阳,0,102,1,88,0.98,86.27
74,湖南,常德,0,82,0,61,0.00,74.39
75,湖南,株洲,0,80,0,50,0.00,62.50
76,湖南,娄底,0,76,0,55,0.00,72.37
77,湖南,益阳,0,59,0,52,0.00,88.14
78,湖南,衡阳,0,48,0,37,0.00,77.08
79,湖南,永州,0,43,0,37,0.00,86.05
80,湖南,怀化,0,40,0,38,0.00,95.00
81,湖南,郴州,0,39,0,31,0.00,79.49
