_id,省,市,新增确诊,累计确诊,死亡,治愈,死亡率,治愈率
261,黑龙江,绥化,0,47,4,43,8.51,91.49
262,黑龙江,鹤岗,0,5,0,5,0.00,100.00
263,黑龙江,七台河,0,17,0,17,0.00,100.00
264,黑龙江,鸡西,0,46,0,46,0.00,100.00
265,黑龙江,伊春,0,1,0,1,0.00,100.00
266,黑龙江,佳木斯,0,15,0,15,0.00,100.00
267,安徽,境外输入,0,1,0,1,0.00,100.00
268,安徽,宣城,0,6,0,6,0.00,100.00
269,安徽,池州,0,17,0,17,0.00,100.00
270,安徽,亳州,0,108,0,108,0.00,100.00
271,安徽,六安,0,69,0,69,0.00,100.00
272,安徽,宿州,0,41,0,41,0.00,100.00
273,安徽,阜阳,0,155,0,155,0.00,100.00
274,安徽,滁州,0,13,0,13,0.00,100.00
275,安徽,黄山,0,9,0,9,0.00,100.00
276,安徽,安庆,0,83,0,83,0.00,100.00
277,安徽,铜陵,0,29,0,29,0.00,100.00
278,安徽,淮北,0,27,0,27,0.00,100.00
279,安徽,马鞍山,0,38,0,38,0.00,100.00
280,安徽,淮南,0,27,0,27,0.00,100.00
281,安徽,蚌埠,0,160,5,155,3.12,96.88
282,安徽,芜湖,0,34,0,34,0.00,100.00
283,安徽,合肥,0,174,1,173,0.57,99.43
284,重庆,境外输入,0,3,0,3,0.00,100.00
285,重庆,綦江区,0,23,0,23,0.00,100.00
286,重庆,长寿区,0,22,0,22,0.00,100.00
287,重庆,大足区,0,14,0,14,0.00,100.00
288,重庆,荣昌区,0,9,0,9,0.00,100.00
289,重庆,江北区,0,28,0,28,0.00,100.00
290,重庆,沙坪坝区,0,9,0,9,0.00,100.00
291,重庆,丰都县,0,10,0,10,0.00,100.00
292,重庆,潼南区,0,18,0,18,0.00,100.00
293,重庆,铜梁区,0,10,0,10,0.00,100.00
294,重庆,南岸区,0,15,0,15,0.00,100.00
295,重庆,九龙坡区,0,21,1,20,4.76,95.24
296,重庆,万州区,0,118,4,114,3.39,96.61
297,重庆,两江新区,0,17,0,17,0.00,100.00
298,重庆,巴南区,0,6,0,6,0.00,100.00
299,重庆,渝中区,0,20,0,20,0.00,100.00
300,重庆,垫江县,0,20,0,20,0.00,100.00
301,重庆,云阳县,0,25,0,25,0.00,100.00
302,重庆,奉节县,0,22,0,22,0.00,100.00
303,重庆,石柱县,0,15,0,15,0.00,100.00
304,重庆,涪陵区,0,5,0,5,0.00,100.00
305,重庆,渝北区,0,17,0,17,0.00,100.00
306,重庆,彭水县,0,2,0,2,0.00,100.00
307,重庆,忠县,0,21,0,21,0.00,100.00
308,重庆,开州区,0,21,1,20,4.76,95.24
309,重庆,合川区,0,23,0,23,0.00,100.00
310,重庆,大渡口区,0,7,0,7,0.00,100.00
311,重庆,巫溪县,0,14,0,14,0.00,100.00
312,重庆,巫山县,0,10,0,10,0.00,100.00
313,重庆,万盛经开区,0,1,0,1,0.00,100.00
314,重庆,酉阳县,0,1,0,1,0.00,100.00
315,重庆,璧山区,0,9,0,9,0.00,100.00
316,重庆,永川区,0,5,0,5,0.00,100.00
317,重庆,高新区,0,4,0,4,0.00,100.00
318,重庆,江津区,0,4,0,4,0.00,100.00
319,重庆,武隆区,0,1,0,1,0.00,100.00
320,重庆,梁平区,0,4,0,4,0.00,100.00
321,重庆,城口县,0,2,0,2,0.00,100.00
322,重庆,黔江区,0,2,0,2,0.00,100.00
323,重庆,秀山县,0,1,0,1,0.00,100.00
324,广西,境外输入,0,2,0,2,0.00,100.00
325,广西,北海,0,44,1,43,2.27,97.73
326,广西,防城港,0,19,0,19,0.00,100.00
327,广西,来宾,0,11,0,11,0.00,100.00
328,广西,柳州,0,24,0,24,0.00,100.00
329,广西,南宁,0,55,0,55,0.00,100.00
330,广西,河池,0,28,1,27,3.57,96.43
331,广西,桂林,0,32,0,32,0.00,100.00
332,广西,玉林,0,11,0,11,0.00,100.00
333,广西,钦州,0,8,0,8,0.00,100.00
334,广西,贵港,0,8,0,8,0.00,100.00
335,广西,贺州,0,4,0,4,0.00,100.00
336,广西,百色,0,3,0,3,0.00,100.00
337,广西,梧州,0,5,0,5,0.00,100.00
338,宁夏,境外输入,0,3,0,3,0.00,100.00
339,宁夏,银川,0,34,0,34,0.00,100.00
340,宁夏,吴忠,0,28,0,28,0.00,100.00
341,宁夏,固原,0,5,0,5,0.00,100.00
342,宁夏,中卫,0,3,0,3,0.00,100.00
343,宁夏,石嘴山,0,1,0,1,0.00,100.00
344,宁夏,宁东管委会,0,1,0,1,0.00,100.00
345,江苏,境外输入,0,22,0,22,0.00,100.00
346,江苏,宿迁,0,13,0,13,0.00,100.00
347,江苏,南通,0,40,0,40,0.00,100.00
348,江苏,苏州,0,87,0,87,0.00,100.00
349,江苏,南京,0,93,0,93,0.00,100.00
350,江苏,无锡,0,55,0,55,0.00,100.00
351,江苏,徐州,0,79,0,79,0.00,100.00
352,江苏,连云港,0,48,0,48,0.00,100.00
353,江苏,淮安,0,66,0,66,0.00,100.00
354,江苏,镇江,0,12,0,12,0.00,100.00
355,江苏,常州,0,51,0,51,0.00,100.00
356,江苏,扬州,0,23,0,23,0.00,100.00
357,江苏,盐城,0,27,0,27,0.00,100.00
358,江苏,泰州,0,37,0,37,0.00,100.00
359,河北,境外输入,0,10,0,10,0.00,100.00
360,河北,唐山,0,58,1,57,1.72,98.28
361,河北,张家口,0,41,0,41,0.00,100.00
362,河北,邯郸,0,32,0,32,0.00,100.00
363,河北,石家庄,0,29,0,29,0.00,100.00
364,河北,承德,0,7,0,7,0.00,100.00
365,河北,衡水,0,8,0,8,0.00,100.00
366,河北,秦皇岛,0,10,1,9,10.00,90.00
367,河北,邢台,0,23,1,22,4.35,95.65
368,河北,廊坊,0,30,0,30,0.00,100.00
369,河北,保定,0,32,0,32,0.00,100.00
370,河北,沧州,0,48,3,45,6.25,93.75
371,辽宁,沈阳,0,31,0,31,0.00,100.00
372,辽宁,抚顺,0,1,0,1,0.00,100.00
373,辽宁,大连,0,18,0,18,0.00,100.00
374,辽宁,境外输入,0,21,0,21,0.00,100.00
375,辽宁,朝阳市,0,6,1,5,16.67,83.33
376,辽宁,丹东,0,11,0,11,0.00,100.00
377,辽宁,葫芦岛,0,12,1,11,8.33,91.67
378,辽宁,铁岭,0,7,0,7,0.00,100.00
379,辽宁,鞍山,0,4,0,4,0.00,100.00
380,辽宁,锦州,0,12,0,12,0.00,100.00
381,辽宁,盘锦,0,11,0,11,0.00,100.00
382,辽宁,阜新,0,8,0,8,0.00,100.00
383,辽宁,本溪,0,3,0,3,0.00,100.00
384,辽宁,辽阳,0,3,0,3,0.00,100.00
385,辽宁,营口,0,1,0,1,0.00,100.00
386,西藏,拉萨,0,1,0,1,0.00,100.00
387,湖北,仙桃,0,575,22,553,3.83,96.17
388,湖北,宜昌,0,931,37,894,3.97,96.03
389,湖北,荆州,0,1580,52,1528,3.29,96.71
390,湖北,黄冈,0,2907,125,2782,4.30,95.70
391,湖北,十堰,0,672,8,664,1.19,98.81
392,湖北,孝感,0,3518,129,3389,3.67,96.33
393,湖北,黄石,0,1015,39,976,3.84,96.16
394,湖北,荆门,0,928,41,887,4.42,95.58
395,湖北,武汉,0,50340,3869,46471,7.69,92.31
396,湖北,襄阳,0,1175,40,1135,3.40,96.60
397,湖北,鄂州,0,1394,59,1335,4.23,95.77
398,湖北,潜江,0,198,9,189,4.55,95.45
399,湖北,恩施州,0,252,7,245,2.78,97.22
400,湖北,神农架,0,11,0,11,0.00,100.00
401,湖北,随州,0,1307,45,1262,3.44,96.56
402,湖北,咸宁,0,836,15,821,1.79,98.21
403,湖北,天门,0,496,15,481,3.02,96.98
404,云南,境外输入,0,11,0,11,0.00,100.00
405,云南,曲靖,0,13,0,13,0.00,100.00
406,云南,德宏州,0,5,0,5,0.00,100.00
407,云南,昆明,0,53,0,53,0.00,100.00
408,云南,保山市,0,9,0,9,0.00,100.00
409,云南,玉溪,0,14,1,13,7.14,92.86
410,云南,红河,0,9,0,9,0.00,100.00
411,云南,昭通市,0,25,0,25,0.00,100.00
412,云南,大理,0,13,0,13,0.00,100.00
413,云南,西双版纳州,0,15,1,14,6.67,93.33
414,云南,文山州,0,2,0,2,0.00,100.00
415,云南,普洱,0,4,0,4,0.00,100.00
416,云南,楚雄州,0,4,0,4,0.00,100.00
417,云南,丽江市,0,7,0,7,0.00,100.00
418,云南,临沧,0,1,0,1,0.00,100.00
419,澳门,地区待确认,0,45,0,45,0.00,100.00
420,吉林,吉林,0,48,1,47,2.08,97.92
421,吉林,境外输入,0,19,0,19,0.00,100.00
422,吉林,通化,0,6,0,6,0.00,100.00
423,吉林,长春,0,45,0,45,0.00,100.00
424,吉林,白城,0,1,0,1,0.00,100.00
425,吉林,四平,0,15,1,14,6.67,93.33
426,吉林,公主岭,0,6,0,6,0.00,100.00
427,吉林,辽源,0,7,0,7,0.00,100.00
428,吉林,延边,0,5,0,5,0.00,100.00
429,吉林,松原,0,2,0,2,0.00,100.00
430,吉林,梅河口市,0,1,0,1,0.00,100.00
431,山西,境外输入,0,64,0,64,0.00,100.00
432,山西,太原,0,21,0,21,0.00,100.00
433,山西,晋中,0,37,0,37,0.00,100.00
434,山西,大同,0,12,0,12,0.00,100.00
435,山西,运城,0,19,0,19,0.00,100.00
436,山西,晋城,0,10,0,10,0.00,100.00
437,山西,忻州,0,7,0,7,0.00,100.00
438,山西,长治,0,8,0,8,0.00,100.00
439,山西,朔州,0,8,0,8,0.00,100.00
440,山西,临汾,0,2,0,2,0.00,100.00
441,山西,阳泉,0,4,0,4,0.00,100.00
442,山西,吕梁,0,6,0,6,0.00,100.00
443,湖南,境外输入,0,1,0,1,0.00,100.00
444,湖南,湘西自治州,0,8,0,8,0.00,100.00
445,湖南,娄底,0,76,0,76,0.00,100.00
446,湖南,怀化,0,40,0,40,0.00,100.00
447,湖南,永州,0,44,0,44,0.00,100.00
448,湖南,郴州,0,39,0,39,0.00,100.00
449,湖南,益阳,0,60,0,60,0.00,100.00
450,湖南,张家界,0,5,0,5,0.00,100.00
451,湖南,常德,0,82,0,82,0.00,100.00
452,湖南,岳阳,0,156,1,155,0.64,99.36
453,湖南,邵阳,0,102,1,101,0.98,99.02
454,湖南,湘潭,0,36,0,36,0.00,100.00
455,湖南,株洲,0,80,0,80,0.00,100.00
456,湖南,衡阳,0,48,0,48,0.00,100.00
457,湖南,长沙,0,242,2,240,0.83,99.17
