_id,省,市,新增确诊,累计确诊,死亡,治愈,死亡率,治愈率
1,湖北,武汉,0,41152,1309,3458,3.18,8.40
2,湖北,孝感,0,3279,70,449,2.13,13.69
3,湖北,黄冈,0,2831,78,838,2.76,29.60
4,湖北,荆州,0,1501,37,305,2.47,20.32
5,湖北,鄂州,0,1274,35,244,2.75,19.15
6,湖北,随州,0,1267,24,140,1.89,11.05
7,湖北,襄阳,0,1155,20,151,1.73,13.07
8,湖北,黄石,0,983,15,206,1.53,20.96
9,湖北,荆门,0,915,33,132,3.61,14.43
10,湖北,宜昌,0,895,24,156,2.68,17.43
11,湖北,咸宁,0,861,10,181,1.16,21.02
12,湖北,十堰,0,612,2,126,0.33,20.59
13,湖北,仙桃,0,531,19,107,3.58,20.15
14,湖北,天门,0,485,10,39,2.06,8.04
15,湖北,恩施州,0,249,4,81,1.61,32.53
16,湖北,潜江,0,182,6,18,3.30,9.89
17,湖北,神农架,0,10,0,8,0.00,80.00
18,广东,深圳,0,415,2,131,0.48,31.57
19,广东,广州,0,339,0,121,0.00,35.69
20,广东,珠海,0,97,0,37,0.00,38.14
21,广东,东莞,0,89,1,15,1.12,16.85
22,广东,佛山,0,84,0,23,0.00,27.38
23,广东,中山,0,66,0,34,0.00,51.52
24,广东,惠州,0,58,0,26,0.00,44.83
25,广东,汕头,0,25,0,13,0.00,52.00
26,广东,江门,0,23,0,3,0.00,13.04
27,广东,湛江,0,22,0,11,0.00,50.00
28,广东,肇庆,0,17,1,8,5.88,47.06
29,广东,梅州,0,16,0,7,0.00,43.75
30,广东,茂名,0,14,0,3,0.00,21.43
31,广东,阳江,0,13,0,7,0.00,53.85
32,广东,清远,0,12,0,5,0.00,41.67
33,广东,韶关,0,10,0,4,0.00,40.00
34,广东,揭阳,0,8,0,4,0.00,50.00
35,广东,汕尾,0,5,0,1,0.00,20.00
36,广东,潮州,0,5,0,1,0.00,20.00
37,广东,河源,0,4,0,1,0.00,25.00
38,广东,地区待确认,0,0,0,18,0.00,0.00
39,河南,信阳,0,262,2,28,0.76,10.69
40,河南,南阳,0,154,2,28,1.30,18.18
41,河南,郑州,0,151,0,36,0.00,23.84
42,河南,驻马店,0,138,0,25,0.00,18.12
43,河南,商丘,0,91,0,9,0.00,9.89
44,河南,周口,0,75,0,16,0.00,21.33
45,河南,平顶山,0,58,1,13,1.72,22.41
46,河南,新乡,0,57,1,6,1.75,10.53
47,河南,安阳,0,51,0,10,0.00,19.61
48,河南,许昌,0,38,0,2,0.00,5.26
49,河南,漯河,0,34,0,6,0.00,17.65
50,河南,焦作,0,32,1,1,3.12,3.12
51,河南,洛阳,0,31,0,2,0.00,6.45
52,河南,开封,0,26,0,1,0.00,3.85
53,河南,鹤壁,0,19,0,3,0.00,15.79
54,河南,濮阳,0,17,0,1,0.00,5.88
55,河南,三门峡,0,7,0,3,0.00,42.86
56,河南,济源示范区,0,5,0,0,0.00,0.00
57,河南,地区待确认,0,0,9,248,0.00,0.00
58,浙江,温州,0,503,0,182,0.00,36.18
59,浙江,杭州,0,168,0,81,0.00,48.21
60,浙江,宁波,0,156,0,62,0.00,39.74
