_id,省,市,新增确诊,累计确诊,死亡,治愈,死亡率,治愈率
1,香港,地区待确认,9,4810,89,4342,1.85,90.27
2,上海,境外输入,1,562,0,505,0.00,89.86
3,上海,青浦,0,6,0,6,0.00,100.00
4,上海,外地来沪,0,113,1,112,0.88,99.12
5,上海,地区待确认,0,0,0,0,0.00,0.00
6,上海,宝山,0,22,1,21,4.55,95.45
7,上海,嘉定,0,9,2,7,22.22,77.78
8,上海,徐汇,0,18,1,17,5.56,94.44
9,上海,静安,0,16,1,15,6.25,93.75
10,上海,黄浦,0,6,1,5,16.67,83.33
11,上海,浦东,0,61,0,61,0.00,100.00
12,上海,境外来沪,0,1,0,1,0.00,100.00
13,上海,崇明,0,4,0,4,0.00,100.00
14,上海,金山,0,4,0,4,0.00,100.00
15,上海,虹口,0,7,0,7,0.00,100.00
16,上海,奉贤,0,9,0,9,0.00,100.00
17,上海,杨浦,0,9,0,9,0.00,100.00
18,上海,普陀,0,11,0,11,0.00,100.00
19,上海,长宁,0,13,0,13,0.00,100.00
20,上海,松江,0,14,0,14,0.00,100.00
21,上海,闵行,0,19,0,19,0.00,100.00
22,新疆,乌鲁木齐,0,845,0,811,0.00,95.98
23,新疆,伊犁州,0,18,0,18,0.00,100.00
24,新疆,地区待确认,0,1,0,1,0.00,100.00
25,新疆,昌吉州,0,5,0,5,0.00,100.00
26,新疆,兵团第九师,0,4,1,3,25.00,75.00
27,新疆,吐鲁番,0,3,0,3,0.00,100.00
28,新疆,第八师石河子,0,4,1,3,25.00,75.00
29,新疆,喀什,0,2,0,2,0.00,100.00
30,新疆,兵团第四师,0,10,1,9,10.00,90.00
31,新疆,六师五家渠,0,2,0,2,0.00,100.00
32,新疆,兵团第十二师,0,3,0,3,0.00,100.00
33,新疆,巴州,0,3,0,3,0.00,100.00
34,新疆,第七师,0,1,0,1,0.00,100.00
35,新疆,阿克苏,0,1,0,1,0.00,100.00
36,四川,境外输入,0,111,0,86,0.00,77.48
37,四川,遂宁,0,17,0,17,0.00,100.00
38,四川,成都,0,145,3,142,2.07,97.93
39,四川,资阳,0,4,0,4,0.00,100.00
40,四川,自贡,0,9,0,9,0.00,100.00
41,四川,攀枝花,0,16,0,16,0.00,100.00
42,四川,泸州,0,24,0,24,0.00,100.00
43,四川,德阳,0,18,0,18,0.00,100.00
44,四川,绵阳,0,22,0,22,0.00,100.00
45,四川,阿坝,0,1,0,1,0.00,100.00
46,四川,广元,0,6,0,6,0.00,100.00
47,四川,雅安,0,8,0,8,0.00,100.00
48,四川,内江,0,22,0,22,0.00,100.00
49,四川,乐山,0,3,0,3,0.00,100.00
50,四川,南充,0,39,0,39,0.00,100.00
51,四川,宜宾,0,12,0,12,0.00,100.00
52,四川,广安,0,30,0,30,0.00,100.00
53,四川,达州,0,42,0,42,0.00,100.00
54,四川,巴中,0,24,0,24,0.00,100.00
55,四川,眉山,0,8,0,8,0.00,100.00
56,四川,凉山,0,13,0,13,0.00,100.00
57,四川,甘孜,0,78,0,78,0.00,100.00
58,台湾,地区待确认,0,488,7,462,1.43,94.67
59,山东,境外输入,0,68,0,52,0.00,76.47
60,山东,日照,0,16,0,16,0.00,100.00
61,山东,济宁,0,260,0,260,0.00,100.00
62,山东,济南,0,47,0,47,0.00,100.00
63,山东,聊城,0,38,0,38,0.00,100.00
64,山东,滨州,0,15,0,15,0.00,100.00
65,山东,德州,0,37,2,35,5.41,94.59
66,山东,临沂,0,49,0,49,0.00,100.00
67,山东,青岛,0,65,1,64,1.54,98.46
68,山东,威海,0,38,1,37,2.63,97.37
69,山东,泰安,0,35,2,33,5.71,94.29
70,山东,潍坊,0,44,0,44,0.00,100.00
71,山东,烟台,0,47,0,47,0.00,100.00
72,山东,枣庄,0,24,0,24,0.00,100.00
73,山东,淄博,0,30,1,29,3.33,96.67
74,山东,菏泽,0,18,0,18,0.00,100.00
75,福建,境外输入,1,87,0,73,0.00,83.91
76,福建,莆田,0,56,0,56,0.00,100.00
77,福建,漳州,0,20,0,20,0.00,100.00
78,福建,地区待确认,0,0,0,0,0.00,0.00
79,福建,宁德,0,26,0,26,0.00,100.00
80,福建,龙岩,0,6,0,6,0.00,100.00
81,福建,南平,0,20,0,20,0.00,100.00
82,福建,三明,0,14,0,14,0.00,100.00
83,福建,泉州,0,47,0,47,0.00,100.00
84,福建,厦门,0,35,0,35,0.00,100.00
85,福建,福州,0,72,1,71,1.39,98.61
86,河北,境外输入,3,26,0,13,0.00,50.00
87,河北,唐山,0,58,1,57,1.72,98.28
88,河北,沧州,0,49,3,46,6.12,93.88
89,河北,保定,0,48,0,48,0.00,100.00
90,河北,廊坊,0,32,0,32,0.00,100.00
91,河北,张家口,0,43,0,43,0.00,100.00
92,河北,地区待确认,0,0,0,0,0.00,0.00
93,河北,邯郸,0,32,0,32,0.00,100.00
94,河北,石家庄,0,29,0,29,0.00,100.00
95,河北,承德,0,7,0,7,0.00,100.00
96,河北,衡水,0,8,0,8,0.00,100.00
97,河北,秦皇岛,0,10,1,9,10.00,90.00
98,河北,邢台,0,23,1,22,4.35,95.65
99,天津,境外输入,3,92,0,79,0.00,85.87
100,天津,和平区,0,6,0,6,0.00,100.00
101,天津,宝坻区,0,60,2,58,3.33,96.67
102,天津,河北区,0,12,0,12,0.00,100.00
103,天津,津南区,0,2,0,2,0.00,100.00
104,天津,南开区,0,6,0,6,0.00,100.00
105,天津,河东区,0,15,1,14,6.67,93.33
106,天津,宁河区,0,4,0,4,0.00,100.00
107,天津,北辰区,0,7,0,7,0.00,100.00
108,天津,外地来津,0,6,0,6,0.00,100.00
109,天津,滨海新区,0,3,0,3,0.00,100.00
110,天津,武清区,0,2,0,2,0.00,100.00
111,天津,东丽区,0,4,0,4,0.00,100.00
112,天津,河西区,0,4,0,4,0.00,100.00
113,天津,西青区,0,4,0,4,0.00,100.00
114,天津,红桥区,0,2,0,2,0.00,100.00
115,广东,境外输入,1,344,0,333,0.00,96.80
116,广东,河源,0,5,0,5,0.00,100.00
117,广东,汕尾,0,6,0,6,0.00,100.00
118,广东,广州,0,377,1,376,0.27,99.73
119,广东,阳江,0,14,0,14,0.00,100.00
120,广东,潮州,0,5,0,5,0.00,100.00
121,广东,茂名,0,14,0,14,0.00,100.00
122,广东,清远,0,12,0,12,0.00,100.00
123,广东,惠州,0,62,0,62,0.00,100.00
124,广东,韶关,0,10,1,9,10.00,90.00
125,广东,中山,0,67,0,67,0.00,100.00
126,广东,地区待确认,0,0,0,0,0.00,0.00
127,广东,湛江,0,22,0,22,0.00,100.00
128,广东,珠海,0,98,1,97,1.02,98.98
129,广东,汕头,0,25,0,25,0.00,100.00
130,广东,揭阳,0,10,0,10,0.00,100.00
131,广东,江门,0,23,0,23,0.00,100.00
132,广东,梅州,0,16,0,16,0.00,100.00
133,广东,佛山,0,89,0,89,0.00,100.00
134,广东,深圳,0,423,3,420,0.71,99.29
135,广东,肇庆,0,19,1,18,5.26,94.74
136,广东,东莞,0,99,1,98,1.01,98.99
137,浙江,境外输入,0,59,0,50,0.00,84.75
138,浙江,金华,0,55,0,55,0.00,100.00
139,浙江,省十里丰监狱,0,36,0,36,0.00,100.00
140,浙江,丽水,0,17,0,17,0.00,100.00
141,浙江,舟山,0,10,0,10,0.00,100.00
142,浙江,衢州,0,14,0,14,0.00,100.00
143,浙江,台州,0,147,0,147,0.00,100.00
144,浙江,绍兴,0,42,0,42,0.00,100.00
145,浙江,嘉兴,0,46,0,46,0.00,100.00
146,浙江,湖州,0,10,0,10,0.00,100.00
147,浙江,温州,0,504,1,503,0.20,99.80
148,浙江,宁波,0,157,0,157,0.00,100.00
149,浙江,杭州,0,181,0,181,0.00,100.00
150,陕西,境外输入,0,120,0,113,0.00,94.17
151,陕西,韩城,0,1,0,1,0.00,100.00
152,陕西,渭南,0,15,0,15,0.00,100.00
153,陕西,咸阳,0,17,0,17,0.00,100.00
154,陕西,西安,0,120,3,117,2.50,97.50
155,陕西,汉中,0,26,0,26,0.00,100.00
156,陕西,杨凌,0,1,0,1,0.00,100.00
157,陕西,地区待确认,0,0,0,0,0.00,0.00
158,陕西,榆林,0,3,0,3,0.00,100.00
159,陕西,商洛,0,7,0,7,0.00,100.00
160,陕西,铜川,0,8,0,8,0.00,100.00
161,陕西,延安,0,8,0,8,0.00,100.00
162,陕西,宝鸡,0,13,0,13,0.00,100.00
163,陕西,安康,0,26,0,26,0.00,100.00
164,江苏,境外输入,0,34,0,27,0.00,79.41
165,江苏,连云港,0,48,0,48,0.00,100.00
166,江苏,南通,0,40,0,40,0.00,100.00
167,江苏,苏州,0,87,0,87,0.00,100.00
168,江苏,南京,0,93,0,93,0.00,100.00
169,江苏,无锡,0,55,0,55,0.00,100.00
170,江苏,徐州,0,79,0,79,0.00,100.00
171,江苏,宿迁,0,13,0,13,0.00,100.00
172,江苏,淮安,0,66,0,66,0.00,100.00
173,江苏,镇江,0,12,0,12,0.00,100.00
174,江苏,常州,0,51,0,51,0.00,100.00
175,江苏,扬州,0,23,0,23,0.00,100.00
176,江苏,盐城,0,27,0,27,0.00,100.00
177,江苏,泰州,0,37,0,37,0.00,100.00
178,云南,境外输入,0,25,0,19,0.00,76.00
179,云南,昭通市,0,25,0,25,0.00,100.00
180,云南,德宏州,0,5,0,5,0.00,100.00
181,云南,昆明,0,53,0,53,0.00,100.00
182,云南,保山市,0,9,0,9,0.00,100.00
183,云南,玉溪,0,14,1,13,7.14,92.86
184,云南,红河,0,9,0,9,0.00,100.00
185,云南,曲靖,0,13,0,13,0.00,100.00
186,云南,大理,0,13,0,13,0.00,100.00
