_id,省,市,新增确诊,累计确诊,死亡,治愈,死亡率,治愈率
1,北京,丰台,19,142,0,43,0.00,30.28
2,北京,大兴,5,56,0,39,0.00,69.64
3,北京,海淀,3,69,0,64,0.00,92.75
4,北京,东城,3,19,0,14,0.00,73.68
5,北京,房山,0,20,0,16,0.00,80.00
6,北京,西城,1,56,0,53,0.00,94.64
7,北京,门头沟,0,5,0,3,0.00,60.00
8,北京,境外输入,0,174,0,173,0.00,99.43
9,北京,石景山,0,15,0,14,0.00,93.33
10,北京,朝阳,0,76,0,75,0.00,98.68
11,北京,地区待确认,0,1,0,1,0.00,100.00
12,北京,外地来京,0,25,0,25,0.00,100.00
13,北京,通州,0,19,9,10,47.37,52.63
14,北京,昌平,0,29,0,29,0.00,100.00
15,北京,密云,0,7,0,7,0.00,100.00
16,北京,顺义,0,10,0,10,0.00,100.00
17,北京,怀柔,0,7,0,7,0.00,100.00
18,北京,延庆,0,1,0,1,0.00,100.00
19,香港,地区待确认,0,1112,4,1069,0.36,96.13
20,广东,境外输入,0,233,0,206,0.00,88.41
21,广东,佛山,0,89,0,89,0.00,100.00
22,广东,广州,0,377,1,376,0.27,99.73
23,广东,中山,0,67,0,67,0.00,100.00
24,广东,河源,0,5,0,5,0.00,100.00
25,广东,湛江,0,22,0,22,0.00,100.00
26,广东,珠海,0,98,1,97,1.02,98.98
27,广东,汕头,0,25,0,25,0.00,100.00
28,广东,揭阳,0,10,0,10,0.00,100.00
29,广东,江门,0,23,0,23,0.00,100.00
30,广东,梅州,0,16,0,16,0.00,100.00
31,广东,地区待确认,0,0,0,0,0.00,0.00
32,广东,肇庆,0,19,1,18,5.26,94.74
33,广东,东莞,0,99,1,98,1.01,98.99
34,广东,阳江,0,14,0,14,0.00,100.00
35,广东,惠州,0,62,0,62,0.00,100.00
36,广东,茂名,0,14,0,14,0.00,100.00
37,广东,韶关,0,10,1,9,10.00,90.00
38,广东,清远,0,12,0,12,0.00,100.00
39,广东,汕尾,0,5,0,5,0.00,100.00
40,广东,潮州,0,5,0,5,0.00,100.00
41,广东,深圳,0,423,3,420,0.71,99.29
42,四川,境外输入,1,48,0,28,0.00,58.33
43,四川,雅安,0,8,0,7,0.00,87.50
44,四川,凉山,0,13,0,13,0.00,100.00
45,四川,乐山,0,3,0,3,0.00,100.00
46,四川,内江,0,22,0,22,0.00,100.00
47,四川,自贡,0,9,0,9,0.00,100.00
48,四川,攀枝花,0,16,0,16,0.00,100.00
49,四川,泸州,0,24,0,24,0.00,100.00
50,四川,德阳,0,18,0,18,0.00,100.00
51,四川,绵阳,0,22,0,22,0.00,100.00
52,四川,广元,0,6,0,6,0.00,100.00
53,四川,成都,0,145,3,142,2.07,97.93
54,四川,甘孜,0,78,0,78,0.00,100.00
55,四川,阿坝,0,1,0,1,0.00,100.00
56,四川,资阳,0,4,0,4,0.00,100.00
57,四川,遂宁,0,17,0,17,0.00,100.00
58,四川,巴中,0,24,0,24,0.00,100.00
59,四川,达州,0,42,0,42,0.00,100.00
60,四川,广安,0,30,0,30,0.00,100.00
61,四川,宜宾,0,12,0,12,0.00,100.00
62,四川,南充,0,39,0,39,0.00,100.00
63,四川,眉山,0,8,0,8,0.00,100.00
64,上海,境外输入,0,354,0,333,0.00,94.07
65,上海,青浦,0,6,0,6,0.00,100.00
66,上海,地区待确认,0,0,0,0,0.00,0.00
67,上海,宝山,0,22,1,21,4.55,95.45
68,上海,嘉定,0,9,2,7,22.22,77.78
69,上海,徐汇,0,18,1,17,5.56,94.44
70,上海,静安,0,16,1,15,6.25,93.75
71,上海,黄浦,0,6,1,5,16.67,83.33
72,上海,浦东,0,61,0,61,0.00,100.00
73,上海,外地来沪,0,113,1,112,0.88,99.12
74,上海,崇明,0,4,0,4,0.00,100.00
75,上海,金山,0,4,0,4,0.00,100.00
76,上海,虹口,0,7,0,7,0.00,100.00
77,上海,奉贤,0,9,0,9,0.00,100.00
78,上海,杨浦,0,9,0,9,0.00,100.00
79,上海,普陀,0,11,0,11,0.00,100.00
80,上海,长宁,0,13,0,13,0.00,100.00
81,上海,松江,0,14,0,14,0.00,100.00
82,上海,闵行,0,19,0,19,0.00,100.00
83,甘肃,境外输入,10,57,0,47,0.00,82.46
84,甘肃,白银,0,4,0,4,0.00,100.00
85,甘肃,定西,0,9,0,9,0.00,100.00
86,甘肃,地区待确认,0,0,0,0,0.00,0.00
87,甘肃,平凉,0,9,0,9,0.00,100.00
88,甘肃,庆阳,0,3,0,3,0.00,100.00
89,甘肃,兰州,0,37,2,35,5.41,94.59
90,甘肃,甘南州,0,8,0,8,0.00,100.00
91,甘肃,天水,0,12,0,12,0.00,100.00
92,甘肃,陇南,0,4,0,4,0.00,100.00
93,甘肃,临夏,0,3,0,3,0.00,100.00
94,甘肃,张掖,0,2,0,2,0.00,100.00
95,甘肃,金昌,0,1,0,1,0.00,100.00
96,河北,保定,1,40,0,32,0.00,80.00
97,河北,境外输入,0,10,0,10,0.00,100.00
98,河北,唐山,0,58,1,57,1.72,98.28
99,河北,张家口,0,41,0,41,0.00,100.00
100,河北,邯郸,0,32,0,32,0.00,100.00
101,河北,石家庄,0,29,0,29,0.00,100.00
102,河北,承德,0,7,0,7,0.00,100.00
103,河北,衡水,0,8,0,8,0.00,100.00
104,河北,秦皇岛,0,10,1,9,10.00,90.00
105,河北,邢台,0,23,1,22,4.35,95.65
106,河北,廊坊,0,30,0,30,0.00,100.00
107,河北,沧州,0,48,3,45,6.25,93.75
108,福建,境外输入,0,66,0,61,0.00,92.42
109,福建,莆田,0,56,0,56,0.00,100.00
110,福建,漳州,0,20,0,20,0.00,100.00
111,福建,地区待确认,0,0,0,0,0.00,0.00
112,福建,宁德,0,26,0,26,0.00,100.00
113,福建,龙岩,0,6,0,6,0.00,100.00
114,福建,南平,0,20,0,20,0.00,100.00
115,福建,三明,0,14,0,14,0.00,100.00
116,福建,泉州,0,47,0,47,0.00,100.00
117,福建,厦门,0,35,0,35,0.00,100.00
118,福建,福州,0,72,1,71,1.39,98.61
119,台湾,地区待确认,0,445,7,433,1.57,97.30
120,陕西,境外输入,0,68,0,64,0.00,94.12
121,陕西,韩城,0,1,0,1,0.00,100.00
122,陕西,渭南,0,15,0,15,0.00,100.00
123,陕西,咸阳,0,17,0,17,0.00,100.00
124,陕西,西安,0,120,3,117,2.50,97.50
125,陕西,汉中,0,26,0,26,0.00,100.00
126,陕西,杨凌,0,1,0,1,0.00,100.00
127,陕西,地区待确认,0,0,0,0,0.00,0.00
128,陕西,榆林,0,3,0,3,0.00,100.00
129,陕西,商洛,0,7,0,7,0.00,100.00
130,陕西,铜川,0,8,0,8,0.00,100.00
131,陕西,延安,0,8,0,8,0.00,100.00
132,陕西,宝鸡,0,13,0,13,0.00,100.00
133,陕西,安康,0,26,0,26,0.00,100.00
134,天津,境外输入,0,60,0,56,0.00,93.33
135,天津,和平区,0,6,0,6,0.00,100.00
136,天津,河北区,0,12,0,12,0.00,100.00
137,天津,津南区,0,2,0,2,0.00,100.00
138,天津,北辰区,0,6,0,6,0.00,100.00
139,天津,南开区,0,6,0,6,0.00,100.00
140,天津,河东区,0,15,1,14,6.67,93.33
141,天津,宁河区,0,4,0,4,0.00,100.00
142,天津,宝坻区,0,60,2,58,3.33,96.67
143,天津,外地来津,0,6,0,6,0.00,100.00
144,天津,滨海新区,0,3,0,3,0.00,100.00
145,天津,武清区,0,2,0,2,0.00,100.00
146,天津,东丽区,0,4,0,4,0.00,100.00
147,天津,河西区,0,4,0,4,0.00,100.00
148,天津,西青区,0,4,0,4,0.00,100.00
149,天津,红桥区,0,2,0,2,0.00,100.00
150,重庆,境外输入,0,6,0,3,0.00,50.00
151,重庆,涪陵区,0,5,0,5,0.00,100.00
152,重庆,荣昌区,0,9,0,9,0.00,100.00
153,重庆,长寿区,0,22,0,22,0.00,100.00
