_id,省,市,新增确诊,累计确诊,死亡,治愈,死亡率,治愈率
1,台湾,地区待确认,0,440,7,389,1.59,88.41
2,吉林,吉林,3,36,0,8,0.00,22.22
3,吉林,境外输入,0,19,0,18,0.00,94.74
4,吉林,地区未明确,0,1,1,0,100.00,0.00
5,吉林,通化,0,6,0,6,0.00,100.00
6,吉林,长春,0,45,0,45,0.00,100.00
7,吉林,白城,0,1,0,1,0.00,100.00
8,吉林,四平,0,15,1,14,6.67,93.33
9,吉林,公主岭,0,6,0,6,0.00,100.00
10,吉林,辽源,0,7,0,7,0.00,100.00
11,吉林,延边,0,5,0,5,0.00,100.00
12,吉林,松原,0,2,0,2,0.00,100.00
13,吉林,梅河口市,0,1,0,1,0.00,100.00
14,香港,地区待确认,0,1052,4,1022,0.38,97.15
15,上海,境外输入,0,326,0,309,0.00,94.79
16,上海,青浦,0,6,0,6,0.00,100.00
17,上海,地区待确认,0,0,0,0,0.00,0.00
18,上海,宝山,0,22,1,21,4.55,95.45
19,上海,嘉定,0,9,2,7,22.22,77.78
20,上海,徐汇,0,18,1,17,5.56,94.44
21,上海,静安,0,16,1,15,6.25,93.75
22,上海,黄浦,0,6,1,5,16.67,83.33
23,上海,浦东,0,61,0,61,0.00,100.00
24,上海,外地来沪,0,111,1,110,0.90,99.10
25,上海,崇明,0,4,0,4,0.00,100.00
26,上海,金山,0,4,0,4,0.00,100.00
27,上海,虹口,0,7,0,7,0.00,100.00
28,上海,奉贤,0,9,0,9,0.00,100.00
29,上海,杨浦,0,9,0,9,0.00,100.00
30,上海,普陀,0,11,0,11,0.00,100.00
31,上海,长宁,0,13,0,13,0.00,100.00
32,上海,松江,0,14,0,14,0.00,100.00
33,上海,闵行,0,19,0,19,0.00,100.00
34,内蒙古,境外输入,0,132,0,121,0.00,91.67
35,内蒙古,呼伦贝尔,0,9,0,8,0.00,88.89
36,内蒙古,包头,0,11,0,11,0.00,100.00
37,内蒙古,呼和浩特,0,7,0,7,0.00,100.00
38,内蒙古,乌兰察布,0,3,0,3,0.00,100.00
39,内蒙古,赤峰,0,9,0,9,0.00,100.00
40,内蒙古,锡林郭勒,0,9,0,9,0.00,100.00
41,内蒙古,通辽,0,7,0,7,0.00,100.00
42,内蒙古,鄂尔多斯,0,11,0,11,0.00,100.00
43,内蒙古,巴彦淖尔,0,8,1,7,12.50,87.50
