id,name,lng,lat,address,full_address,count
1514,,115.830872,32.38583,巴集村,河南省信阳市固始县徐集乡巴集村,1
1515,六里棚社区,115.68177,32.201553,六里棚社区,河南省信阳市固始县番城街道办事处六里棚社区,1
1516,,115.776672,32.299961,蒋集镇,河南省信阳市固始县蒋集镇,1
1517,,115.834183,32.32531,夏庙村,河南省信阳市固始县陈集乡夏庙村,1
1518,,115.760231,32.29781,新街村,河南省信阳市固始县蒋集镇新街村,1
1519,,115.658371,32.025318,郭陆滩桥口村,河南省信阳市固始县郭陆滩桥口村,1
1520,,115.586151,31.967739,前楼村,河南省信阳市固始县郭陆滩镇前楼村,1
1521,,115.830872,32.38583,徐集乡街道,河南省信阳市固始县徐集乡街道,1
1522,,115.827812,32.378139,马寨村,河南省信阳市固始县徐集乡马寨村,2
1523,番城办事处仁里社区桂花苑小区,115.659714,32.206181,番城办事处仁里社区桂花苑小区,河南省信阳市固始县番城办事处仁里社区桂花苑小区,1
1524,,115.65847,32.188629,蓼城街道民主三巷,河南省信阳市固始县蓼城街道民主三巷,1
1525,,115.823219,32.37233,徐集乡顺河村,河南省信阳市固始县徐集乡顺河村,1
1526,,115.851181,32.47681,汤岗村,河南省信阳市固始县三河尖镇汤岗村,1
1527,,115.802193,32.408421,大桥村,河南省信阳市固始县丰港乡大桥村,1
1528,,115.799408,31.99526,迎河村,河南省信阳市固始县张老埠乡迎河村,1
1529,,115.86657,32.386402,季楼村,河南省信阳市固始县徐集乡季楼村,1
1530,淮滨花园,115.410278,32.47205,淮滨花园,河南省信阳市淮滨县滨湖街道淮滨花园,1
1531,,115.522346,32.441711,小围村,河南省信阳市淮滨县王家岗乡小围村,1
1532,,115.23909,32.358158,新寨村,河南省信阳市淮滨县邓湾乡新寨村,1
1533,,115.391769,32.44352,顺河办事处,河南省信阳市淮滨县顺河办事处,1
1534,,115.486809,32.459629,李营村,河南省信阳市淮滨县王家岗乡李营村,1
1535,南湾街道谭庙村,113.978699,32.146751,南湾街道谭庙村,河南省信阳市南湾风景管理区南湾街道谭庙村,1
1536,茶韵路茗阳天下,114.037064,32.123661,茶韵路茗阳天下,河南省信阳市南湾风景管理区南湾风景管理区南湾街道茶韵路茗阳天下,1
1537,,114.781212,32.225849,八里岔,河南省信阳市息县八里岔乡八里岔,1
1538,,114.876549,32.282612,戴东村,河南省信阳市息县关店乡戴东村,1
1539,,114.999451,32.386662,街西村,河南省信阳市息县夏庄镇街西村,1
1540,,114.763519,32.368801,八里新村,河南省信阳市息县淮河街道八里新村,1
1541,老石油公司家属院,114.73716,32.362499,老石油公司家属院,河南省信阳市息县淮河街道老石油公司家属院,1
1542,,114.874512,32.376179,项店镇街道,河南省信阳市息县项店镇街道,1
1543,,114.874512,32.376179,街村,河南省信阳市息县项店镇街村,5
1544,,114.850838,32.452332,杨店乡永红村,河南省信阳市息县杨店乡永红村,1
1545,街村中学附近,114.874512,32.376179,街村中学附近,河南省信阳市息县项店镇街村中学附近,2
1546,,115.008385,32.401169,街村,河南省信阳市息县夏庄镇街村,1
1547,,114.930252,32.41552,董围孜村,河南省信阳市息县项店镇董围孜村,1
1548,台北城上城,114.110748,32.109131,台北城上城,河南省信阳市平桥区台北城上城,2
1549,,113.964447,32.262691,甘岸街道,河南省信阳市平桥区孔庄村甘岸街道,1
1550,,114.131119,32.107422,平桥街道,河南省信阳市平桥区平桥街道,2
1551,,114.115143,32.12326,平西办事处,河南省信阳市平桥区平西办事处,1
