id,name,lng,lat,address,city,province,count,full_address
60bd8bd1be4e00780a29336dab42f18e,大石板社区秧草塘村,102.51207,24.46442,大石板社区秧草塘村,玉溪市,云南省,2,云南省玉溪市红塔区北城街道大石板社区秧草塘村
906bd94e39a38d60fd0a16d78ee63fe8,华瑞小区,102.5463,24.34077,华瑞小区,玉溪市,云南省,4,云南省玉溪市红塔区红塔大道50号华瑞小区
74e15477efb4e7cd8a812e37332058a7,玉景苑小区,102.5448,24.336069,玉景苑小区,玉溪市,云南省,1,云南省玉溪市红塔区玉景苑小区
0db9bde05b1cd6accef941dd8f3e413b,五缘玉城小区,97.84623,24.024139,五缘玉城小区,德宏傣族景颇族自治州,云南省,1,云南省德宏傣族景颇族自治州瑞丽市五缘玉城小区
c57d3365b74178ad6bf70cf3dffe78e3,黄包谷地小组,103.079323,25.975559,黄包谷地小组,昆明市,云南省,1,云南省昆明市东川区乌龙镇黄包谷地小组
fd100606a65d25b7d80ccebeb8da1925,江东耀龙康城8栋3单元,102.730247,25.098301,江东耀龙康城8栋3单元,昆明市,云南省,1,云南省昆明市五华区红云街道江东耀龙康城8栋3单元
f4f934ba7a489bf936ea3d7ddc20663b,春晖小区颐达园3栋,102.676552,25.050993,春晖小区颐达园3栋,昆明市,云南省,1,云南省昆明市五华区丰宁街道春晖小区颐达园3栋
c603c9a56aa704e3c5383d15c1fd7000,星体花园北区13栋1单元,102.76237,24.94033,星体花园北区13栋1单元,昆明市,云南省,1,云南省昆明市官渡区矣六街道星体花园北区13栋1单元
d9f1c039aeb5aa9d42df8f41b4aacd9c,昆船花园小区13栋2单元,102.796402,24.98933,昆船花园小区13栋2单元,昆明市,云南省,1,云南省昆明市官渡区昆船花园小区13栋2单元
f2ea9f872d6319c23a1fa8ea18487ffc,都市坐标小区B栋7单元,102.729591,25.018049,都市坐标小区B栋7单元,昆明市,云南省,1,云南省昆明市官渡区太和街道都市坐标小区B栋7单元
7e2320fd3e6e7b5d5a473473c4d9b665,塘子街道办事处小瓦匠村,103.28363,25.476999,塘子街道办事处小瓦匠村,昆明市,云南省,1,云南省昆明市寻甸县塘子街道办事处小瓦匠村
67153ceed5bc3e7bca6e9d7f8b0bd83d,云锡花园2区西区1栋2单元,102.736549,25.071529,云锡花园2区西区1栋2单元,昆明市,云南省,1,云南省昆明市盘龙区联盟街道云锡花园2区西区1栋2单元
